pdb	run	capri	n	tx_acc	tx_med	tx_high	tx_near_acc
5GAL	run_unbound_ens_vdw_na_clust150	06_caprieval	1	0	0	0	0
5GAL	run_unbound_ens_vdw_na_clust150	06_caprieval	2	0	0	0	0
5GAL	run_unbound_ens_vdw_na_clust150	06_caprieval	3	0	0	0	0
5GAL	run_unbound_ens_vdw_na_clust150	06_caprieval	4	0	0	0	0
5GAL	run_unbound_ens_vdw_na_clust150	06_caprieval	5	0	0	0	0
5GAL	run_unbound_ens_vdw_na_clust150	06_caprieval	10	0	0	0	0
5GAL	run_unbound_ens_vdw_na_clust150	06_caprieval	20	0	0	0	0
5GAL	run_unbound_ens_vdw_na_clust150	06_caprieval	30	0	0	0	0
5GAL	run_unbound_ens_vdw_na_clust150	06_caprieval	40	1	0	0	1
5GAL	run_unbound_ens_vdw_na_clust150	06_caprieval	50	1	0	0	1
5GAL	run_unbound_vdw_na_clust	06_caprieval	1	0	0	0	0
5GAL	run_unbound_vdw_na_clust	06_caprieval	2	0	0	0	0
5GAL	run_unbound_vdw_na_clust	06_caprieval	3	0	0	0	0
5GAL	run_unbound_vdw_na_clust	06_caprieval	4	0	0	0	0
5GAL	run_unbound_vdw_na_clust	06_caprieval	5	0	0	0	0
5GAL	run_unbound_vdw_na_clust	06_caprieval	10	0	0	0	0
5GAL	run_unbound_vdw_na_clust	06_caprieval	20	1	1	0	1
5GAL	run_unbound_vdw_na_clust	06_caprieval	30	1	1	0	1
5GAL	run_unbound_vdw_na_clust	06_caprieval	40	1	1	0	2
5GAL	run_unbound_vdw_na_clust	06_caprieval	50	1	1	0	2
5GAL	run_unbound_vdw_na_clust	11_caprieval	1	0	0	0	0
5GAL	run_unbound_vdw_na_clust	11_caprieval	2	1	1	0	1
5GAL	run_unbound_vdw_na_clust	11_caprieval	3	1	1	0	1
5GAL	run_unbound_vdw_na_clust	11_caprieval	4	1	1	0	1
5GAL	run_unbound_vdw_na_clust	11_caprieval	5	1	1	0	1
5GAL	run_unbound_vdw_na_clust	11_caprieval	10	1	1	0	2
5GAL	run_unbound_vdw_na_clust	11_caprieval	20	1	1	0	2
5GAL	run_unbound_vdw_na_clust	11_caprieval	30	1	1	0	2
5GAL	run_unbound_vdw_na_clust	11_caprieval	40	1	1	0	2
5GAL	run_unbound_vdw_na_clust	11_caprieval	50	1	1	0	2
1KJL	run_bound_default_ti	5_caprieval	1	0	0	0	0
1KJL	run_bound_default_ti	5_caprieval	2	0	0	0	0
1KJL	run_bound_default_ti	5_caprieval	3	0	0	0	0
1KJL	run_bound_default_ti	5_caprieval	4	0	0	0	0
1KJL	run_bound_default_ti	5_caprieval	5	0	0	0	0
1KJL	run_bound_default_ti	5_caprieval	10	0	0	0	0
1KJL	run_bound_default_ti	5_caprieval	20	0	0	0	1
1KJL	run_bound_default_ti	5_caprieval	30	1	1	1	2
1KJL	run_bound_default_ti	5_caprieval	40	1	1	1	2
1KJL	run_bound_default_ti	5_caprieval	50	1	1	1	2
1KJL	run_bound_vdw_na	5_caprieval	1	0	0	0	0
1KJL	run_bound_vdw_na	5_caprieval	2	0	0	0	0
1KJL	run_bound_vdw_na	5_caprieval	3	0	0	0	0
1KJL	run_bound_vdw_na	5_caprieval	4	0	0	0	0
1KJL	run_bound_vdw_na	5_caprieval	5	0	0	0	0
1KJL	run_bound_vdw_na	5_caprieval	10	1	1	1	1
1KJL	run_bound_vdw_na	5_caprieval	20	1	1	1	1
1KJL	run_bound_vdw_na	5_caprieval	30	1	1	1	1
1KJL	run_bound_vdw_na	5_caprieval	40	1	1	1	1
1KJL	run_bound_vdw_na	5_caprieval	50	1	1	1	1
1KJL	run_bound_vdw_ti	5_caprieval	1	0	0	0	0
1KJL	run_bound_vdw_ti	5_caprieval	2	0	0	0	0
1KJL	run_bound_vdw_ti	5_caprieval	3	0	0	0	0
1KJL	run_bound_vdw_ti	5_caprieval	4	0	0	0	0
1KJL	run_bound_vdw_ti	5_caprieval	5	0	0	0	0
1KJL	run_bound_vdw_ti	5_caprieval	10	1	1	1	1
1KJL	run_bound_vdw_ti	5_caprieval	20	1	1	1	1
1KJL	run_bound_vdw_ti	5_caprieval	30	1	1	1	1
1KJL	run_bound_vdw_ti	5_caprieval	40	1	1	1	1
1KJL	run_bound_vdw_ti	5_caprieval	50	1	1	1	1
1KJL	run_unbound_ens_vdw_na_clust150	06_caprieval	1	0	0	0	0
1KJL	run_unbound_ens_vdw_na_clust150	06_caprieval	2	0	0	0	0
1KJL	run_unbound_ens_vdw_na_clust150	06_caprieval	3	0	0	0	0
1KJL	run_unbound_ens_vdw_na_clust150	06_caprieval	4	0	0	0	0
1KJL	run_unbound_ens_vdw_na_clust150	06_caprieval	5	0	0	0	0
1KJL	run_unbound_ens_vdw_na_clust150	06_caprieval	10	1	1	0	2
1KJL	run_unbound_ens_vdw_na_clust150	06_caprieval	20	1	1	0	3
1KJL	run_unbound_ens_vdw_na_clust150	06_caprieval	30	1	1	0	3
1KJL	run_unbound_ens_vdw_na_clust150	06_caprieval	40	1	1	0	4
1KJL	run_unbound_ens_vdw_na_clust150	06_caprieval	50	1	1	0	4
1KJL	run_unbound_ens_vdw_na_clust150	11_caprieval	1	0	0	0	0
1KJL	run_unbound_ens_vdw_na_clust150	11_caprieval	2	1	1	0	1
1KJL	run_unbound_ens_vdw_na_clust150	11_caprieval	3	2	1	0	2
1KJL	run_unbound_ens_vdw_na_clust150	11_caprieval	4	2	1	0	2
1KJL	run_unbound_ens_vdw_na_clust150	11_caprieval	5	2	1	0	2
1KJL	run_unbound_ens_vdw_na_clust150	11_caprieval	10	2	1	0	3
1KJL	run_unbound_ens_vdw_na_clust150	11_caprieval	20	3	1	0	4
1KJL	run_unbound_ens_vdw_na_clust150	11_caprieval	30	3	1	0	4
1KJL	run_unbound_ens_vdw_na_clust150	11_caprieval	40	3	1	0	4
1KJL	run_unbound_ens_vdw_na_clust150	11_caprieval	50	3	1	0	4
1KJL	run_unbound_vdw_na_clust	06_caprieval	1	0	0	0	0
1KJL	run_unbound_vdw_na_clust	06_caprieval	2	1	1	0	1
1KJL	run_unbound_vdw_na_clust	06_caprieval	3	1	1	0	1
1KJL	run_unbound_vdw_na_clust	06_caprieval	4	1	1	0	1
1KJL	run_unbound_vdw_na_clust	06_caprieval	5	1	1	0	1
1KJL	run_unbound_vdw_na_clust	06_caprieval	10	1	1	0	1
1KJL	run_unbound_vdw_na_clust	06_caprieval	20	1	1	0	1
1KJL	run_unbound_vdw_na_clust	06_caprieval	30	1	1	0	1
1KJL	run_unbound_vdw_na_clust	06_caprieval	40	1	1	0	1
1KJL	run_unbound_vdw_na_clust	06_caprieval	50	1	1	0	1
1KJL	run_unbound_vdw_na_clust	11_caprieval	1	1	1	0	1
1KJL	run_unbound_vdw_na_clust	11_caprieval	2	1	1	0	1
1KJL	run_unbound_vdw_na_clust	11_caprieval	3	1	1	0	1
1KJL	run_unbound_vdw_na_clust	11_caprieval	4	2	1	0	2
1KJL	run_unbound_vdw_na_clust	11_caprieval	5	2	1	0	2
1KJL	run_unbound_vdw_na_clust	11_caprieval	10	2	1	0	2
1KJL	run_unbound_vdw_na_clust	11_caprieval	20	2	1	0	2
1KJL	run_unbound_vdw_na_clust	11_caprieval	30	2	1	0	2
1KJL	run_unbound_vdw_na_clust	11_caprieval	40	2	1	0	2
1KJL	run_unbound_vdw_na_clust	11_caprieval	50	2	1	0	2
6MSY	run_bound_default_ti	5_caprieval	1	1	1	1	1
6MSY	run_bound_default_ti	5_caprieval	2	1	1	1	1
6MSY	run_bound_default_ti	5_caprieval	3	1	1	1	1
6MSY	run_bound_default_ti	5_caprieval	4	1	1	1	1
6MSY	run_bound_default_ti	5_caprieval	5	1	1	1	1
6MSY	run_bound_default_ti	5_caprieval	10	1	1	1	1
6MSY	run_bound_default_ti	5_caprieval	20	1	1	1	1
6MSY	run_bound_default_ti	5_caprieval	30	1	1	1	1
6MSY	run_bound_default_ti	5_caprieval	40	1	1	1	1
6MSY	run_bound_default_ti	5_caprieval	50	1	1	1	1
6MSY	run_bound_vdw_na	5_caprieval	1	1	1	1	1
6MSY	run_bound_vdw_na	5_caprieval	2	1	1	1	1
6MSY	run_bound_vdw_na	5_caprieval	3	1	1	1	1
6MSY	run_bound_vdw_na	5_caprieval	4	1	1	1	1
6MSY	run_bound_vdw_na	5_caprieval	5	1	1	1	1
6MSY	run_bound_vdw_na	5_caprieval	10	1	1	1	1
6MSY	run_bound_vdw_na	5_caprieval	20	1	1	1	1
6MSY	run_bound_vdw_na	5_caprieval	30	1	1	1	1
6MSY	run_bound_vdw_na	5_caprieval	40	1	1	1	1
6MSY	run_bound_vdw_na	5_caprieval	50	1	1	1	1
6MSY	run_bound_vdw_ti	5_caprieval	1	1	1	1	1
6MSY	run_bound_vdw_ti	5_caprieval	2	1	1	1	1
6MSY	run_bound_vdw_ti	5_caprieval	3	1	1	1	1
6MSY	run_bound_vdw_ti	5_caprieval	4	1	1	1	1
6MSY	run_bound_vdw_ti	5_caprieval	5	1	1	1	1
6MSY	run_bound_vdw_ti	5_caprieval	10	1	1	1	1
6MSY	run_bound_vdw_ti	5_caprieval	20	1	1	1	1
6MSY	run_bound_vdw_ti	5_caprieval	30	1	1	1	1
6MSY	run_bound_vdw_ti	5_caprieval	40	1	1	1	1
6MSY	run_bound_vdw_ti	5_caprieval	50	1	1	1	1
6MSY	run_unbound_ens_vdw_na_clust150	11_caprieval	1	0	0	0	0
6MSY	run_unbound_ens_vdw_na_clust150	11_caprieval	2	0	0	0	0
6MSY	run_unbound_ens_vdw_na_clust150	11_caprieval	3	0	0	0	0
6MSY	run_unbound_ens_vdw_na_clust150	11_caprieval	4	0	0	0	0
6MSY	run_unbound_ens_vdw_na_clust150	11_caprieval	5	0	0	0	0
6MSY	run_unbound_ens_vdw_na_clust150	11_caprieval	10	0	0	0	0
6MSY	run_unbound_ens_vdw_na_clust150	11_caprieval	20	0	0	0	0
6MSY	run_unbound_ens_vdw_na_clust150	11_caprieval	30	0	0	0	0
6MSY	run_unbound_ens_vdw_na_clust150	11_caprieval	40	0	0	0	0
6MSY	run_unbound_ens_vdw_na_clust150	11_caprieval	50	0	0	0	0
6MSY	run_unbound_ens_vdw_na_clust150	06_caprieval	1	0	0	0	0
6MSY	run_unbound_ens_vdw_na_clust150	06_caprieval	2	0	0	0	0
6MSY	run_unbound_ens_vdw_na_clust150	06_caprieval	3	0	0	0	0
6MSY	run_unbound_ens_vdw_na_clust150	06_caprieval	4	0	0	0	0
6MSY	run_unbound_ens_vdw_na_clust150	06_caprieval	5	0	0	0	0
6MSY	run_unbound_ens_vdw_na_clust150	06_caprieval	10	0	0	0	0
6MSY	run_unbound_ens_vdw_na_clust150	06_caprieval	20	0	0	0	0
6MSY	run_unbound_ens_vdw_na_clust150	06_caprieval	30	0	0	0	0
6MSY	run_unbound_ens_vdw_na_clust150	06_caprieval	40	0	0	0	0
6MSY	run_unbound_ens_vdw_na_clust150	06_caprieval	50	0	0	0	0
6MSY	run_unbound_vdw_na_clust	06_caprieval	1	0	0	0	0
6MSY	run_unbound_vdw_na_clust	06_caprieval	2	0	0	0	0
6MSY	run_unbound_vdw_na_clust	06_caprieval	3	0	0	0	0
6MSY	run_unbound_vdw_na_clust	06_caprieval	4	0	0	0	0
6MSY	run_unbound_vdw_na_clust	06_caprieval	5	0	0	0	0
6MSY	run_unbound_vdw_na_clust	06_caprieval	10	0	0	0	0
6MSY	run_unbound_vdw_na_clust	06_caprieval	20	0	0	0	0
6MSY	run_unbound_vdw_na_clust	06_caprieval	30	0	0	0	0
6MSY	run_unbound_vdw_na_clust	06_caprieval	40	0	0	0	0
6MSY	run_unbound_vdw_na_clust	06_caprieval	50	0	0	0	0
6MSY	run_unbound_vdw_na_clust	11_caprieval	1	0	0	0	0
6MSY	run_unbound_vdw_na_clust	11_caprieval	2	0	0	0	0
6MSY	run_unbound_vdw_na_clust	11_caprieval	3	0	0	0	0
6MSY	run_unbound_vdw_na_clust	11_caprieval	4	0	0	0	0
6MSY	run_unbound_vdw_na_clust	11_caprieval	5	0	0	0	0
6MSY	run_unbound_vdw_na_clust	11_caprieval	10	0	0	0	0
6MSY	run_unbound_vdw_na_clust	11_caprieval	20	0	0	0	0
6MSY	run_unbound_vdw_na_clust	11_caprieval	30	0	0	0	0
6MSY	run_unbound_vdw_na_clust	11_caprieval	40	0	0	0	0
6MSY	run_unbound_vdw_na_clust	11_caprieval	50	0	0	0	0
3NV4	run_bound_default_ti	5_caprieval	1	0	0	0	0
3NV4	run_bound_default_ti	5_caprieval	2	0	0	0	0
3NV4	run_bound_default_ti	5_caprieval	3	0	0	0	0
3NV4	run_bound_default_ti	5_caprieval	4	0	0	0	0
3NV4	run_bound_default_ti	5_caprieval	5	0	0	0	0
3NV4	run_bound_default_ti	5_caprieval	10	0	0	0	0
3NV4	run_bound_default_ti	5_caprieval	20	1	1	0	1
3NV4	run_bound_default_ti	5_caprieval	30	1	1	0	1
3NV4	run_bound_default_ti	5_caprieval	40	1	1	0	1
3NV4	run_bound_default_ti	5_caprieval	50	1	1	0	1
3NV4	run_bound_vdw_na	5_caprieval	1	0	0	0	0
3NV4	run_bound_vdw_na	5_caprieval	2	0	0	0	0
3NV4	run_bound_vdw_na	5_caprieval	3	0	0	0	0
3NV4	run_bound_vdw_na	5_caprieval	4	0	0	0	0
3NV4	run_bound_vdw_na	5_caprieval	5	0	0	0	0
3NV4	run_bound_vdw_na	5_caprieval	10	0	0	0	0
3NV4	run_bound_vdw_na	5_caprieval	20	2	1	0	2
3NV4	run_bound_vdw_na	5_caprieval	30	2	1	0	2
3NV4	run_bound_vdw_na	5_caprieval	40	2	1	0	2
3NV4	run_bound_vdw_na	5_caprieval	50	2	1	0	2
3NV4	run_bound_vdw_ti	5_caprieval	1	0	0	0	0
3NV4	run_bound_vdw_ti	5_caprieval	2	0	0	0	0
3NV4	run_bound_vdw_ti	5_caprieval	3	0	0	0	0
3NV4	run_bound_vdw_ti	5_caprieval	4	0	0	0	0
3NV4	run_bound_vdw_ti	5_caprieval	5	0	0	0	0
3NV4	run_bound_vdw_ti	5_caprieval	10	0	0	0	0
3NV4	run_bound_vdw_ti	5_caprieval	20	2	1	0	2
3NV4	run_bound_vdw_ti	5_caprieval	30	2	1	0	2
3NV4	run_bound_vdw_ti	5_caprieval	40	2	1	0	2
3NV4	run_bound_vdw_ti	5_caprieval	50	2	1	0	2
3NV4	run_unbound_ens_vdw_na_clust150	06_caprieval	1	0	0	0	0
3NV4	run_unbound_ens_vdw_na_clust150	06_caprieval	2	0	0	0	0
3NV4	run_unbound_ens_vdw_na_clust150	06_caprieval	3	0	0	0	0
3NV4	run_unbound_ens_vdw_na_clust150	06_caprieval	4	0	0	0	0
3NV4	run_unbound_ens_vdw_na_clust150	06_caprieval	5	0	0	0	0
3NV4	run_unbound_ens_vdw_na_clust150	06_caprieval	10	0	0	0	0
3NV4	run_unbound_ens_vdw_na_clust150	06_caprieval	20	0	0	0	0
3NV4	run_unbound_ens_vdw_na_clust150	06_caprieval	30	0	0	0	0
3NV4	run_unbound_ens_vdw_na_clust150	06_caprieval	40	0	0	0	0
3NV4	run_unbound_ens_vdw_na_clust150	06_caprieval	50	0	0	0	0
3NV4	run_unbound_ens_vdw_na_clust150	11_caprieval	1	0	0	0	0
3NV4	run_unbound_ens_vdw_na_clust150	11_caprieval	2	0	0	0	0
3NV4	run_unbound_ens_vdw_na_clust150	11_caprieval	3	0	0	0	0
3NV4	run_unbound_ens_vdw_na_clust150	11_caprieval	4	0	0	0	0
3NV4	run_unbound_ens_vdw_na_clust150	11_caprieval	5	0	0	0	0
3NV4	run_unbound_ens_vdw_na_clust150	11_caprieval	10	0	0	0	1
3NV4	run_unbound_ens_vdw_na_clust150	11_caprieval	20	0	0	0	1
3NV4	run_unbound_ens_vdw_na_clust150	11_caprieval	30	0	0	0	1
3NV4	run_unbound_ens_vdw_na_clust150	11_caprieval	40	0	0	0	1
3NV4	run_unbound_ens_vdw_na_clust150	11_caprieval	50	0	0	0	1
3NV4	run_unbound_vdw_na_clust	11_caprieval	1	0	0	0	0
3NV4	run_unbound_vdw_na_clust	11_caprieval	2	0	0	0	1
3NV4	run_unbound_vdw_na_clust	11_caprieval	3	0	0	0	1
3NV4	run_unbound_vdw_na_clust	11_caprieval	4	0	0	0	1
3NV4	run_unbound_vdw_na_clust	11_caprieval	5	0	0	0	1
3NV4	run_unbound_vdw_na_clust	11_caprieval	10	0	0	0	1
3NV4	run_unbound_vdw_na_clust	11_caprieval	20	0	0	0	1
3NV4	run_unbound_vdw_na_clust	11_caprieval	30	0	0	0	1
3NV4	run_unbound_vdw_na_clust	11_caprieval	40	0	0	0	1
3NV4	run_unbound_vdw_na_clust	11_caprieval	50	0	0	0	1
3NV4	run_unbound_vdw_na_clust	06_caprieval	1	0	0	0	0
3NV4	run_unbound_vdw_na_clust	06_caprieval	2	0	0	0	0
3NV4	run_unbound_vdw_na_clust	06_caprieval	3	0	0	0	0
3NV4	run_unbound_vdw_na_clust	06_caprieval	4	0	0	0	1
3NV4	run_unbound_vdw_na_clust	06_caprieval	5	0	0	0	1
3NV4	run_unbound_vdw_na_clust	06_caprieval	10	0	0	0	1
3NV4	run_unbound_vdw_na_clust	06_caprieval	20	0	0	0	1
3NV4	run_unbound_vdw_na_clust	06_caprieval	30	0	0	0	1
3NV4	run_unbound_vdw_na_clust	06_caprieval	40	0	0	0	1
3NV4	run_unbound_vdw_na_clust	06_caprieval	50	0	0	0	1
3ACH	run_bound_default_ti	5_caprieval	1	1	1	1	1
3ACH	run_bound_default_ti	5_caprieval	2	1	1	1	1
3ACH	run_bound_default_ti	5_caprieval	3	1	1	1	1
3ACH	run_bound_default_ti	5_caprieval	4	1	1	1	1
3ACH	run_bound_default_ti	5_caprieval	5	1	1	1	2
3ACH	run_bound_default_ti	5_caprieval	10	1	1	1	2
3ACH	run_bound_default_ti	5_caprieval	20	1	1	1	2
3ACH	run_bound_default_ti	5_caprieval	30	1	1	1	2
3ACH	run_bound_default_ti	5_caprieval	40	1	1	1	2
3ACH	run_bound_default_ti	5_caprieval	50	1	1	1	2
3ACH	run_bound_vdw_na	5_caprieval	1	1	1	1	1
3ACH	run_bound_vdw_na	5_caprieval	2	1	1	1	1
3ACH	run_bound_vdw_na	5_caprieval	3	1	1	1	1
3ACH	run_bound_vdw_na	5_caprieval	4	1	1	1	1
3ACH	run_bound_vdw_na	5_caprieval	5	1	1	1	1
3ACH	run_bound_vdw_na	5_caprieval	10	1	1	1	1
3ACH	run_bound_vdw_na	5_caprieval	20	1	1	1	1
3ACH	run_bound_vdw_na	5_caprieval	30	1	1	1	2
3ACH	run_bound_vdw_na	5_caprieval	40	1	1	1	2
3ACH	run_bound_vdw_na	5_caprieval	50	1	1	1	2
3ACH	run_bound_vdw_ti	5_caprieval	1	1	1	1	1
3ACH	run_bound_vdw_ti	5_caprieval	2	1	1	1	1
3ACH	run_bound_vdw_ti	5_caprieval	3	1	1	1	1
3ACH	run_bound_vdw_ti	5_caprieval	4	1	1	1	1
3ACH	run_bound_vdw_ti	5_caprieval	5	1	1	1	1
3ACH	run_bound_vdw_ti	5_caprieval	10	1	1	1	1
3ACH	run_bound_vdw_ti	5_caprieval	20	1	1	1	2
3ACH	run_bound_vdw_ti	5_caprieval	30	1	1	1	2
3ACH	run_bound_vdw_ti	5_caprieval	40	1	1	1	2
3ACH	run_bound_vdw_ti	5_caprieval	50	1	1	1	2
3ACH	run_unbound_ens_vdw_na_clust150	11_caprieval	1	0	0	0	0
3ACH	run_unbound_ens_vdw_na_clust150	11_caprieval	2	0	0	0	0
3ACH	run_unbound_ens_vdw_na_clust150	11_caprieval	3	1	1	0	1
3ACH	run_unbound_ens_vdw_na_clust150	11_caprieval	4	1	1	0	2
3ACH	run_unbound_ens_vdw_na_clust150	11_caprieval	5	1	1	0	2
3ACH	run_unbound_ens_vdw_na_clust150	11_caprieval	10	1	1	0	2
3ACH	run_unbound_ens_vdw_na_clust150	11_caprieval	20	2	1	0	3
3ACH	run_unbound_ens_vdw_na_clust150	11_caprieval	30	2	1	0	3
3ACH	run_unbound_ens_vdw_na_clust150	11_caprieval	40	2	1	0	3
3ACH	run_unbound_ens_vdw_na_clust150	11_caprieval	50	2	1	0	3
3ACH	run_unbound_ens_vdw_na_clust150	06_caprieval	1	0	0	0	0
3ACH	run_unbound_ens_vdw_na_clust150	06_caprieval	2	0	0	0	0
3ACH	run_unbound_ens_vdw_na_clust150	06_caprieval	3	0	0	0	1
3ACH	run_unbound_ens_vdw_na_clust150	06_caprieval	4	0	0	0	1
3ACH	run_unbound_ens_vdw_na_clust150	06_caprieval	5	0	0	0	1
3ACH	run_unbound_ens_vdw_na_clust150	06_caprieval	10	0	0	0	1
3ACH	run_unbound_ens_vdw_na_clust150	06_caprieval	20	1	0	0	3
3ACH	run_unbound_ens_vdw_na_clust150	06_caprieval	30	2	1	0	4
3ACH	run_unbound_ens_vdw_na_clust150	06_caprieval	40	2	1	0	4
3ACH	run_unbound_ens_vdw_na_clust150	06_caprieval	50	2	1	0	4
3ACH	run_unbound_vdw_na_clust	11_caprieval	1	0	0	0	1
3ACH	run_unbound_vdw_na_clust	11_caprieval	2	1	0	0	2
3ACH	run_unbound_vdw_na_clust	11_caprieval	3	1	0	0	2
3ACH	run_unbound_vdw_na_clust	11_caprieval	4	1	0	0	2
3ACH	run_unbound_vdw_na_clust	11_caprieval	5	1	0	0	2
3ACH	run_unbound_vdw_na_clust	11_caprieval	10	2	0	0	3
3ACH	run_unbound_vdw_na_clust	11_caprieval	20	2	0	0	3
3ACH	run_unbound_vdw_na_clust	11_caprieval	30	2	0	0	3
3ACH	run_unbound_vdw_na_clust	11_caprieval	40	2	0	0	3
3ACH	run_unbound_vdw_na_clust	11_caprieval	50	2	0	0	3
3ACH	run_unbound_vdw_na_clust	06_caprieval	1	0	0	0	1
3ACH	run_unbound_vdw_na_clust	06_caprieval	2	0	0	0	1
3ACH	run_unbound_vdw_na_clust	06_caprieval	3	0	0	0	1
3ACH	run_unbound_vdw_na_clust	06_caprieval	4	0	0	0	1
3ACH	run_unbound_vdw_na_clust	06_caprieval	5	0	0	0	1
3ACH	run_unbound_vdw_na_clust	06_caprieval	10	0	0	0	2
3ACH	run_unbound_vdw_na_clust	06_caprieval	20	0	0	0	2
3ACH	run_unbound_vdw_na_clust	06_caprieval	30	0	0	0	2
3ACH	run_unbound_vdw_na_clust	06_caprieval	40	0	0	0	2
3ACH	run_unbound_vdw_na_clust	06_caprieval	50	0	0	0	2
2YP4	run_bound_default_ti	5_caprieval	1	0	0	0	0
2YP4	run_bound_default_ti	5_caprieval	2	0	0	0	0
2YP4	run_bound_default_ti	5_caprieval	3	0	0	0	0
2YP4	run_bound_default_ti	5_caprieval	4	0	0	0	0
2YP4	run_bound_default_ti	5_caprieval	5	1	1	0	1
2YP4	run_bound_default_ti	5_caprieval	10	1	1	0	1
2YP4	run_bound_default_ti	5_caprieval	20	1	1	0	2
2YP4	run_bound_default_ti	5_caprieval	30	1	1	0	2
2YP4	run_bound_default_ti	5_caprieval	40	1	1	0	2
2YP4	run_bound_default_ti	5_caprieval	50	1	1	0	2
2YP4	run_bound_vdw_na	5_caprieval	1	1	1	1	1
2YP4	run_bound_vdw_na	5_caprieval	2	1	1	1	1
2YP4	run_bound_vdw_na	5_caprieval	3	1	1	1	1
2YP4	run_bound_vdw_na	5_caprieval	4	1	1	1	1
2YP4	run_bound_vdw_na	5_caprieval	5	1	1	1	2
2YP4	run_bound_vdw_na	5_caprieval	10	1	1	1	2
2YP4	run_bound_vdw_na	5_caprieval	20	1	1	1	2
2YP4	run_bound_vdw_na	5_caprieval	30	1	1	1	2
2YP4	run_bound_vdw_na	5_caprieval	40	1	1	1	2
2YP4	run_bound_vdw_na	5_caprieval	50	1	1	1	2
2YP4	run_bound_vdw_ti	5_caprieval	1	1	1	1	1
2YP4	run_bound_vdw_ti	5_caprieval	2	1	1	1	1
2YP4	run_bound_vdw_ti	5_caprieval	3	1	1	1	1
2YP4	run_bound_vdw_ti	5_caprieval	4	1	1	1	1
2YP4	run_bound_vdw_ti	5_caprieval	5	1	1	1	1
2YP4	run_bound_vdw_ti	5_caprieval	10	1	1	1	1
2YP4	run_bound_vdw_ti	5_caprieval	20	1	1	1	2
2YP4	run_bound_vdw_ti	5_caprieval	30	1	1	1	2
2YP4	run_bound_vdw_ti	5_caprieval	40	1	1	1	2
2YP4	run_bound_vdw_ti	5_caprieval	50	1	1	1	2
3WH1	run_bound_default_ti	5_caprieval	1	0	0	0	0
3WH1	run_bound_default_ti	5_caprieval	2	0	0	0	1
3WH1	run_bound_default_ti	5_caprieval	3	0	0	0	1
3WH1	run_bound_default_ti	5_caprieval	4	0	0	0	1
3WH1	run_bound_default_ti	5_caprieval	5	0	0	0	1
3WH1	run_bound_default_ti	5_caprieval	10	0	0	0	1
3WH1	run_bound_default_ti	5_caprieval	20	0	0	0	1
3WH1	run_bound_default_ti	5_caprieval	30	0	0	0	1
3WH1	run_bound_default_ti	5_caprieval	40	0	0	0	1
3WH1	run_bound_default_ti	5_caprieval	50	0	0	0	1
3WH1	run_bound_vdw_na	5_caprieval	1	0	0	0	0
3WH1	run_bound_vdw_na	5_caprieval	2	0	0	0	0
3WH1	run_bound_vdw_na	5_caprieval	3	0	0	0	0
3WH1	run_bound_vdw_na	5_caprieval	4	0	0	0	0
3WH1	run_bound_vdw_na	5_caprieval	5	0	0	0	0
3WH1	run_bound_vdw_na	5_caprieval	10	0	0	0	0
3WH1	run_bound_vdw_na	5_caprieval	20	0	0	0	0
3WH1	run_bound_vdw_na	5_caprieval	30	0	0	0	0
3WH1	run_bound_vdw_na	5_caprieval	40	0	0	0	0
3WH1	run_bound_vdw_na	5_caprieval	50	0	0	0	0
3WH1	run_bound_vdw_ti	5_caprieval	1	0	0	0	0
3WH1	run_bound_vdw_ti	5_caprieval	2	0	0	0	0
3WH1	run_bound_vdw_ti	5_caprieval	3	0	0	0	0
3WH1	run_bound_vdw_ti	5_caprieval	4	0	0	0	0
3WH1	run_bound_vdw_ti	5_caprieval	5	0	0	0	0
3WH1	run_bound_vdw_ti	5_caprieval	10	0	0	0	0
3WH1	run_bound_vdw_ti	5_caprieval	20	0	0	0	0
3WH1	run_bound_vdw_ti	5_caprieval	30	0	0	0	0
3WH1	run_bound_vdw_ti	5_caprieval	40	0	0	0	0
3WH1	run_bound_vdw_ti	5_caprieval	50	0	0	0	0
3OAU	run_bound_default_ti	5_caprieval	1	0	0	0	0
3OAU	run_bound_default_ti	5_caprieval	2	0	0	0	0
3OAU	run_bound_default_ti	5_caprieval	3	1	1	1	1
3OAU	run_bound_default_ti	5_caprieval	4	1	1	1	1
3OAU	run_bound_default_ti	5_caprieval	5	1	1	1	1
3OAU	run_bound_default_ti	5_caprieval	10	1	1	1	1
3OAU	run_bound_default_ti	5_caprieval	20	1	1	1	1
3OAU	run_bound_default_ti	5_caprieval	30	1	1	1	1
3OAU	run_bound_default_ti	5_caprieval	40	1	1	1	1
3OAU	run_bound_default_ti	5_caprieval	50	1	1	1	1
3OAU	run_bound_vdw_na	5_caprieval	1	1	1	1	1
3OAU	run_bound_vdw_na	5_caprieval	2	1	1	1	1
3OAU	run_bound_vdw_na	5_caprieval	3	1	1	1	1
3OAU	run_bound_vdw_na	5_caprieval	4	1	1	1	1
3OAU	run_bound_vdw_na	5_caprieval	5	1	1	1	1
3OAU	run_bound_vdw_na	5_caprieval	10	1	1	1	1
3OAU	run_bound_vdw_na	5_caprieval	20	1	1	1	1
3OAU	run_bound_vdw_na	5_caprieval	30	1	1	1	1
3OAU	run_bound_vdw_na	5_caprieval	40	1	1	1	1
