pdb	run	capri	n	tx_acc	tx_med	tx_high	tx_near_acc
3NV4	run_unbound_vdw_tip-ap_clust	06_caprieval	1	0	0	0	0
3NV4	run_unbound_vdw_tip-ap_clust	06_caprieval	5	0	0	0	0
3NV4	run_unbound_vdw_tip-ap_clust	06_caprieval	10	0	0	0	0
3NV4	run_unbound_vdw_tip-ap_clust	06_caprieval	50	0	0	0	1
3NV4	run_unbound_vdw_tip-ap_clust	06_caprieval	100	0	0	0	1
3NV4	run_unbound_vdw_tip-ap_clust	06_caprieval	200	0	0	0	1
3NV4	run_unbound_vdw_tip-ap_clust	02_caprieval	1	0	0	0	0
3NV4	run_unbound_vdw_tip-ap_clust	02_caprieval	5	0	0	0	0
3NV4	run_unbound_vdw_tip-ap_clust	02_caprieval	10	0	0	0	0
3NV4	run_unbound_vdw_tip-ap_clust	02_caprieval	50	0	0	0	0
3NV4	run_unbound_vdw_tip-ap_clust	02_caprieval	100	0	0	0	0
3NV4	run_unbound_vdw_tip-ap_clust	02_caprieval	200	0	0	0	1
3NV4	run_unbound_vdw_tip-ap_clust	08_caprieval	1	0	0	0	0
3NV4	run_unbound_vdw_tip-ap_clust	08_caprieval	5	0	0	0	1
3NV4	run_unbound_vdw_tip-ap_clust	08_caprieval	10	0	0	0	1
3NV4	run_unbound_vdw_tip-ap_clust	08_caprieval	50	0	0	0	1
3NV4	run_unbound_vdw_tip-ap_clust	08_caprieval	100	0	0	0	1
3NV4	run_unbound_vdw_tip-ap_clust	08_caprieval	200	0	0	0	1
3ACH	run_bound_default_ti-aa	2_caprieval	1	1	1	1	1
3ACH	run_bound_default_ti-aa	2_caprieval	5	1	1	1	1
3ACH	run_bound_default_ti-aa	2_caprieval	10	1	1	1	1
3ACH	run_bound_default_ti-aa	2_caprieval	50	1	1	1	1
3ACH	run_bound_default_ti-aa	2_caprieval	100	1	1	1	1
3ACH	run_bound_default_ti-aa	2_caprieval	200	1	1	1	1
3ACH	run_bound_default_ti-aa	5_caprieval	1	1	1	1	1
3ACH	run_bound_default_ti-aa	5_caprieval	5	1	1	1	1
3ACH	run_bound_default_ti-aa	5_caprieval	10	1	1	1	1
3ACH	run_bound_default_ti-aa	5_caprieval	50	1	1	1	1
3ACH	run_bound_default_ti-aa	5_caprieval	100	1	1	1	1
3ACH	run_bound_default_ti-aa	5_caprieval	200	1	1	1	1
3ACH	run_bound_vdw_tip-ap	5_caprieval	1	1	1	1	1
3ACH	run_bound_vdw_tip-ap	5_caprieval	5	1	1	1	1
3ACH	run_bound_vdw_tip-ap	5_caprieval	10	1	1	1	1
3ACH	run_bound_vdw_tip-ap	5_caprieval	50	1	1	1	1
3ACH	run_bound_vdw_tip-ap	5_caprieval	100	1	1	1	1
3ACH	run_bound_vdw_tip-ap	5_caprieval	200	1	1	1	1
3ACH	run_bound_vdw_tip-ap	2_caprieval	1	1	1	1	1
3ACH	run_bound_vdw_tip-ap	2_caprieval	5	1	1	1	1
3ACH	run_bound_vdw_tip-ap	2_caprieval	10	1	1	1	1
3ACH	run_bound_vdw_tip-ap	2_caprieval	50	1	1	1	1
3ACH	run_bound_vdw_tip-ap	2_caprieval	100	1	1	1	1
3ACH	run_bound_vdw_tip-ap	2_caprieval	200	1	1	1	1
3ACH	run_bound_vdw_ti-aa	5_caprieval	1	1	1	1	1
3ACH	run_bound_vdw_ti-aa	5_caprieval	5	1	1	1	1
3ACH	run_bound_vdw_ti-aa	5_caprieval	10	1	1	1	1
3ACH	run_bound_vdw_ti-aa	5_caprieval	50	1	1	1	1
3ACH	run_bound_vdw_ti-aa	5_caprieval	100	1	1	1	1
3ACH	run_bound_vdw_ti-aa	5_caprieval	200	1	1	1	1
3ACH	run_bound_vdw_ti-aa	2_caprieval	1	1	1	1	1
3ACH	run_bound_vdw_ti-aa	2_caprieval	5	1	1	1	1
3ACH	run_bound_vdw_ti-aa	2_caprieval	10	1	1	1	1
3ACH	run_bound_vdw_ti-aa	2_caprieval	50	1	1	1	1
3ACH	run_bound_vdw_ti-aa	2_caprieval	100	1	1	1	1
3ACH	run_bound_vdw_ti-aa	2_caprieval	200	1	1	1	1
3ACH	run_unbound_ens_vdw_tip-ap_clust	11_caprieval	1	0	0	0	0
3ACH	run_unbound_ens_vdw_tip-ap_clust	11_caprieval	5	0	0	0	1
3ACH	run_unbound_ens_vdw_tip-ap_clust	11_caprieval	10	0	0	0	1
3ACH	run_unbound_ens_vdw_tip-ap_clust	11_caprieval	50	1	1	0	1
3ACH	run_unbound_ens_vdw_tip-ap_clust	11_caprieval	100	1	1	0	1
3ACH	run_unbound_ens_vdw_tip-ap_clust	11_caprieval	200	1	1	0	1
3ACH	run_unbound_ens_vdw_tip-ap_clust	08_caprieval	1	0	0	0	0
3ACH	run_unbound_ens_vdw_tip-ap_clust	08_caprieval	5	0	0	0	0
3ACH	run_unbound_ens_vdw_tip-ap_clust	08_caprieval	10	0	0	0	1
3ACH	run_unbound_ens_vdw_tip-ap_clust	08_caprieval	50	1	1	0	1
3ACH	run_unbound_ens_vdw_tip-ap_clust	08_caprieval	100	1	1	0	1
3ACH	run_unbound_ens_vdw_tip-ap_clust	08_caprieval	200	1	1	0	1
3ACH	run_unbound_ens_vdw_tip-ap_clust	02_caprieval	1	0	0	0	0
3ACH	run_unbound_ens_vdw_tip-ap_clust	02_caprieval	5	0	0	0	1
3ACH	run_unbound_ens_vdw_tip-ap_clust	02_caprieval	10	0	0	0	1
3ACH	run_unbound_ens_vdw_tip-ap_clust	02_caprieval	50	0	0	0	1
3ACH	run_unbound_ens_vdw_tip-ap_clust	02_caprieval	100	0	0	0	1
3ACH	run_unbound_ens_vdw_tip-ap_clust	02_caprieval	200	0	0	0	1
3ACH	run_unbound_ens_vdw_tip-ap_clust	06_caprieval	1	0	0	0	0
3ACH	run_unbound_ens_vdw_tip-ap_clust	06_caprieval	5	0	0	0	1
3ACH	run_unbound_ens_vdw_tip-ap_clust	06_caprieval	10	0	0	0	1
3ACH	run_unbound_ens_vdw_tip-ap_clust	06_caprieval	50	0	0	0	1
3ACH	run_unbound_ens_vdw_tip-ap_clust	06_caprieval	100	1	1	0	1
3ACH	run_unbound_ens_vdw_tip-ap_clust	06_caprieval	200	1	1	0	1
3ACH	run_unbound_vdw_tip-ap_clust	11_caprieval	1	0	0	0	0
3ACH	run_unbound_vdw_tip-ap_clust	11_caprieval	5	0	0	0	1
3ACH	run_unbound_vdw_tip-ap_clust	11_caprieval	10	0	0	0	1
3ACH	run_unbound_vdw_tip-ap_clust	11_caprieval	50	1	0	0	1
3ACH	run_unbound_vdw_tip-ap_clust	11_caprieval	100	1	0	0	1
3ACH	run_unbound_vdw_tip-ap_clust	11_caprieval	200	1	0	0	1
3ACH	run_unbound_vdw_tip-ap_clust	08_caprieval	1	0	0	0	0
3ACH	run_unbound_vdw_tip-ap_clust	08_caprieval	5	0	0	0	1
3ACH	run_unbound_vdw_tip-ap_clust	08_caprieval	10	0	0	0	1
3ACH	run_unbound_vdw_tip-ap_clust	08_caprieval	50	1	0	0	1
3ACH	run_unbound_vdw_tip-ap_clust	08_caprieval	100	1	0	0	1
3ACH	run_unbound_vdw_tip-ap_clust	08_caprieval	200	1	0	0	1
3ACH	run_unbound_vdw_tip-ap_clust	06_caprieval	1	0	0	0	0
3ACH	run_unbound_vdw_tip-ap_clust	06_caprieval	5	0	0	0	1
3ACH	run_unbound_vdw_tip-ap_clust	06_caprieval	10	0	0	0	1
3ACH	run_unbound_vdw_tip-ap_clust	06_caprieval	50	0	0	0	1
3ACH	run_unbound_vdw_tip-ap_clust	06_caprieval	100	0	0	0	1
3ACH	run_unbound_vdw_tip-ap_clust	06_caprieval	200	0	0	0	1
3ACH	run_unbound_vdw_tip-ap_clust	02_caprieval	1	0	0	0	0
3ACH	run_unbound_vdw_tip-ap_clust	02_caprieval	5	0	0	0	1
3ACH	run_unbound_vdw_tip-ap_clust	02_caprieval	10	0	0	0	1
3ACH	run_unbound_vdw_tip-ap_clust	02_caprieval	50	0	0	0	1
3ACH	run_unbound_vdw_tip-ap_clust	02_caprieval	100	0	0	0	1
3ACH	run_unbound_vdw_tip-ap_clust	02_caprieval	200	0	0	0	1
2YP4	run_bound_default_ti-aa	2_caprieval	1	0	0	0	0
2YP4	run_bound_default_ti-aa	2_caprieval	5	0	0	0	0
2YP4	run_bound_default_ti-aa	2_caprieval	10	0	0	0	0
2YP4	run_bound_default_ti-aa	2_caprieval	50	1	1	1	1
2YP4	run_bound_default_ti-aa	2_caprieval	100	1	1	1	1
2YP4	run_bound_default_ti-aa	2_caprieval	200	1	1	1	1
2YP4	run_bound_default_ti-aa	5_caprieval	1	0	0	0	0
2YP4	run_bound_default_ti-aa	5_caprieval	5	0	0	0	0
2YP4	run_bound_default_ti-aa	5_caprieval	10	0	0	0	0
2YP4	run_bound_default_ti-aa	5_caprieval	50	1	1	1	1
2YP4	run_bound_default_ti-aa	5_caprieval	100	1	1	1	1
2YP4	run_bound_default_ti-aa	5_caprieval	200	1	1	1	1
2YP4	run_bound_vdw_tip-ap	5_caprieval	1	1	1	1	1
2YP4	run_bound_vdw_tip-ap	5_caprieval	5	1	1	1	1
2YP4	run_bound_vdw_tip-ap	5_caprieval	10	1	1	1	1
2YP4	run_bound_vdw_tip-ap	5_caprieval	50	1	1	1	1
2YP4	run_bound_vdw_tip-ap	5_caprieval	100	1	1	1	1
2YP4	run_bound_vdw_tip-ap	5_caprieval	200	1	1	1	1
2YP4	run_bound_vdw_tip-ap	2_caprieval	1	1	1	1	1
2YP4	run_bound_vdw_tip-ap	2_caprieval	5	1	1	1	1
2YP4	run_bound_vdw_tip-ap	2_caprieval	10	1	1	1	1
2YP4	run_bound_vdw_tip-ap	2_caprieval	50	1	1	1	1
2YP4	run_bound_vdw_tip-ap	2_caprieval	100	1	1	1	1
2YP4	run_bound_vdw_tip-ap	2_caprieval	200	1	1	1	1
2YP4	run_bound_vdw_ti-aa	2_caprieval	1	1	1	1	1
2YP4	run_bound_vdw_ti-aa	2_caprieval	5	1	1	1	1
2YP4	run_bound_vdw_ti-aa	2_caprieval	10	1	1	1	1
2YP4	run_bound_vdw_ti-aa	2_caprieval	50	1	1	1	1
2YP4	run_bound_vdw_ti-aa	2_caprieval	100	1	1	1	1
2YP4	run_bound_vdw_ti-aa	2_caprieval	200	1	1	1	1
2YP4	run_bound_vdw_ti-aa	5_caprieval	1	1	1	1	1
2YP4	run_bound_vdw_ti-aa	5_caprieval	5	1	1	1	1
2YP4	run_bound_vdw_ti-aa	5_caprieval	10	1	1	1	1
2YP4	run_bound_vdw_ti-aa	5_caprieval	50	1	1	1	1
2YP4	run_bound_vdw_ti-aa	5_caprieval	100	1	1	1	1
2YP4	run_bound_vdw_ti-aa	5_caprieval	200	1	1	1	1
3WH1	run_bound_default_ti-aa	2_caprieval	1	0	0	0	0
3WH1	run_bound_default_ti-aa	2_caprieval	5	0	0	0	0
3WH1	run_bound_default_ti-aa	2_caprieval	10	0	0	0	0
3WH1	run_bound_default_ti-aa	2_caprieval	50	0	0	0	1
3WH1	run_bound_default_ti-aa	2_caprieval	100	0	0	0	1
3WH1	run_bound_default_ti-aa	2_caprieval	200	0	0	0	1
3WH1	run_bound_default_ti-aa	5_caprieval	1	0	0	0	0
3WH1	run_bound_default_ti-aa	5_caprieval	5	0	0	0	0
3WH1	run_bound_default_ti-aa	5_caprieval	10	0	0	0	1
3WH1	run_bound_default_ti-aa	5_caprieval	50	0	0	0	1
3WH1	run_bound_default_ti-aa	5_caprieval	100	0	0	0	1
3WH1	run_bound_default_ti-aa	5_caprieval	200	0	0	0	1
3WH1	run_bound_vdw_tip-ap	2_caprieval	1	0	0	0	0
3WH1	run_bound_vdw_tip-ap	2_caprieval	5	0	0	0	0
3WH1	run_bound_vdw_tip-ap	2_caprieval	10	0	0	0	0
3WH1	run_bound_vdw_tip-ap	2_caprieval	50	0	0	0	0
3WH1	run_bound_vdw_tip-ap	2_caprieval	100	0	0	0	0
3WH1	run_bound_vdw_tip-ap	2_caprieval	200	0	0	0	0
3WH1	run_bound_vdw_tip-ap	5_caprieval	1	0	0	0	0
3WH1	run_bound_vdw_tip-ap	5_caprieval	5	0	0	0	0
3WH1	run_bound_vdw_tip-ap	5_caprieval	10	0	0	0	0
3WH1	run_bound_vdw_tip-ap	5_caprieval	50	0	0	0	0
3WH1	run_bound_vdw_tip-ap	5_caprieval	100	0	0	0	0
3WH1	run_bound_vdw_tip-ap	5_caprieval	200	0	0	0	0
3WH1	run_bound_vdw_ti-aa	2_caprieval	1	0	0	0	0
3WH1	run_bound_vdw_ti-aa	2_caprieval	5	0	0	0	0
3WH1	run_bound_vdw_ti-aa	2_caprieval	10	0	0	0	0
3WH1	run_bound_vdw_ti-aa	2_caprieval	50	0	0	0	0
3WH1	run_bound_vdw_ti-aa	2_caprieval	100	0	0	0	0
3WH1	run_bound_vdw_ti-aa	2_caprieval	200	0	0	0	0
3WH1	run_bound_vdw_ti-aa	5_caprieval	1	0	0	0	0
3WH1	run_bound_vdw_ti-aa	5_caprieval	5	0	0	0	0
3WH1	run_bound_vdw_ti-aa	5_caprieval	10	0	0	0	0
3WH1	run_bound_vdw_ti-aa	5_caprieval	50	0	0	0	0
3WH1	run_bound_vdw_ti-aa	5_caprieval	100	0	0	0	0
3WH1	run_bound_vdw_ti-aa	5_caprieval	200	0	0	0	0
3OAU	run_bound_default_ti-aa	5_caprieval	1	0	0	0	0
3OAU	run_bound_default_ti-aa	5_caprieval	5	0	0	0	0
3OAU	run_bound_default_ti-aa	5_caprieval	10	0	0	0	0
3OAU	run_bound_default_ti-aa	5_caprieval	50	0	0	0	0
3OAU	run_bound_default_ti-aa	5_caprieval	100	1	1	1	1
3OAU	run_bound_default_ti-aa	5_caprieval	200	1	1	1	1
3OAU	run_bound_default_ti-aa	2_caprieval	1	0	0	0	0
3OAU	run_bound_default_ti-aa	2_caprieval	5	0	0	0	0
3OAU	run_bound_default_ti-aa	2_caprieval	10	0	0	0	0
3OAU	run_bound_default_ti-aa	2_caprieval	50	0	0	0	0
3OAU	run_bound_default_ti-aa	2_caprieval	100	1	1	1	1
3OAU	run_bound_default_ti-aa	2_caprieval	200	1	1	1	1
3OAU	run_bound_vdw_tip-ap	2_caprieval	1	1	1	1	1
3OAU	run_bound_vdw_tip-ap	2_caprieval	5	1	1	1	1
3OAU	run_bound_vdw_tip-ap	2_caprieval	10	1	1	1	1
3OAU	run_bound_vdw_tip-ap	2_caprieval	50	1	1	1	1
3OAU	run_bound_vdw_tip-ap	2_caprieval	100	1	1	1	1
3OAU	run_bound_vdw_tip-ap	2_caprieval	200	1	1	1	1
3OAU	run_bound_vdw_tip-ap	5_caprieval	1	1	1	1	1
3OAU	run_bound_vdw_tip-ap	5_caprieval	5	1	1	1	1
3OAU	run_bound_vdw_tip-ap	5_caprieval	10	1	1	1	1
3OAU	run_bound_vdw_tip-ap	5_caprieval	50	1	1	1	1
3OAU	run_bound_vdw_tip-ap	5_caprieval	100	1	1	1	1
3OAU	run_bound_vdw_tip-ap	5_caprieval	200	1	1	1	1
3OAU	run_bound_vdw_ti-aa	5_caprieval	1	1	1	1	1
3OAU	run_bound_vdw_ti-aa	5_caprieval	5	1	1	1	1
3OAU	run_bound_vdw_ti-aa	5_caprieval	10	1	1	1	1
3OAU	run_bound_vdw_ti-aa	5_caprieval	50	1	1	1	1
3OAU	run_bound_vdw_ti-aa	5_caprieval	100	1	1	1	1
3OAU	run_bound_vdw_ti-aa	5_caprieval	200	1	1	1	1
3OAU	run_bound_vdw_ti-aa	2_caprieval	1	1	1	1	1
3OAU	run_bound_vdw_ti-aa	2_caprieval	5	1	1	1	1
3OAU	run_bound_vdw_ti-aa	2_caprieval	10	1	1	1	1
3OAU	run_bound_vdw_ti-aa	2_caprieval	50	1	1	1	1
3OAU	run_bound_vdw_ti-aa	2_caprieval	100	1	1	1	1
3OAU	run_bound_vdw_ti-aa	2_caprieval	200	1	1	1	1
2G7C	run_bound_default_ti-aa	5_caprieval	1	0	0	0	0
2G7C	run_bound_default_ti-aa	5_caprieval	5	1	1	1	1
2G7C	run_bound_default_ti-aa	5_caprieval	10	1	1	1	1
2G7C	run_bound_default_ti-aa	5_caprieval	50	1	1	1	1
2G7C	run_bound_default_ti-aa	5_caprieval	100	1	1	1	1
2G7C	run_bound_default_ti-aa	5_caprieval	200	1	1	1	1
2G7C	run_bound_default_ti-aa	2_caprieval	1	0	0	0	0
2G7C	run_bound_default_ti-aa	2_caprieval	5	1	1	1	1
2G7C	run_bound_default_ti-aa	2_caprieval	10	1	1	1	1
2G7C	run_bound_default_ti-aa	2_caprieval	50	1	1	1	1
2G7C	run_bound_default_ti-aa	2_caprieval	100	1	1	1	1
2G7C	run_bound_default_ti-aa	2_caprieval	200	1	1	1	1
2G7C	run_bound_vdw_tip-ap	2_caprieval	1	1	1	1	1
2G7C	run_bound_vdw_tip-ap	2_caprieval	5	1	1	1	1
2G7C	run_bound_vdw_tip-ap	2_caprieval	10	1	1	1	1
2G7C	run_bound_vdw_tip-ap	2_caprieval	50	1	1	1	1
2G7C	run_bound_vdw_tip-ap	2_caprieval	100	1	1	1	1
2G7C	run_bound_vdw_tip-ap	2_caprieval	200	1	1	1	1
2G7C	run_bound_vdw_tip-ap	5_caprieval	1	1	1	1	1
2G7C	run_bound_vdw_tip-ap	5_caprieval	5	1	1	1	1
2G7C	run_bound_vdw_tip-ap	5_caprieval	10	1	1	1	1
2G7C	run_bound_vdw_tip-ap	5_caprieval	50	1	1	1	1
2G7C	run_bound_vdw_tip-ap	5_caprieval	100	1	1	1	1
2G7C	run_bound_vdw_tip-ap	5_caprieval	200	1	1	1	1
2G7C	run_bound_vdw_ti-aa	2_caprieval	1	1	1	1	1
2G7C	run_bound_vdw_ti-aa	2_caprieval	5	1	1	1	1
2G7C	run_bound_vdw_ti-aa	2_caprieval	10	1	1	1	1
2G7C	run_bound_vdw_ti-aa	2_caprieval	50	1	1	1	1
2G7C	run_bound_vdw_ti-aa	2_caprieval	100	1	1	1	1
2G7C	run_bound_vdw_ti-aa	2_caprieval	200	1	1	1	1
2G7C	run_bound_vdw_ti-aa	5_caprieval	1	1	1	1	1
2G7C	run_bound_vdw_ti-aa	5_caprieval	5	1	1	1	1
2G7C	run_bound_vdw_ti-aa	5_caprieval	10	1	1	1	1
2G7C	run_bound_vdw_ti-aa	5_caprieval	50	1	1	1	1
2G7C	run_bound_vdw_ti-aa	5_caprieval	100	1	1	1	1
2G7C	run_bound_vdw_ti-aa	5_caprieval	200	1	1	1	1
5T4Z	run_bound_default_ti-aa	5_caprieval	1	0	0	0	0
5T4Z	run_bound_default_ti-aa	5_caprieval	5	0	0	0	0
5T4Z	run_bound_default_ti-aa	5_caprieval	10	0	0	0	0
5T4Z	run_bound_default_ti-aa	5_caprieval	50	0	0	0	0
5T4Z	run_bound_default_ti-aa	5_caprieval	100	0	0	0	0
5T4Z	run_bound_default_ti-aa	5_caprieval	200	0	0	0	0
5T4Z	run_bound_default_ti-aa	2_caprieval	1	0	0	0	0
5T4Z	run_bound_default_ti-aa	2_caprieval	5	0	0	0	0
5T4Z	run_bound_default_ti-aa	2_caprieval	10	0	0	0	0
5T4Z	run_bound_default_ti-aa	2_caprieval	50	0	0	0	0
5T4Z	run_bound_default_ti-aa	2_caprieval	100	0	0	0	0
5T4Z	run_bound_default_ti-aa	2_caprieval	200	0	0	0	0
5T4Z	run_bound_vdw_tip-ap	2_caprieval	1	0	0	0	0
5T4Z	run_bound_vdw_tip-ap	2_caprieval	5	0	0	0	0
5T4Z	run_bound_vdw_tip-ap	2_caprieval	10	0	0	0	0
5T4Z	run_bound_vdw_tip-ap	2_caprieval	50	0	0	0	0
5T4Z	run_bound_vdw_tip-ap	2_caprieval	100	0	0	0	0
5T4Z	run_bound_vdw_tip-ap	2_caprieval	200	1	1	1	1
5T4Z	run_bound_vdw_tip-ap	5_caprieval	1	0	0	0	0
5T4Z	run_bound_vdw_tip-ap	5_caprieval	5	0	0	0	0
5T4Z	run_bound_vdw_tip-ap	5_caprieval	10	0	0	0	0
5T4Z	run_bound_vdw_tip-ap	5_caprieval	50	0	0	0	0
5T4Z	run_bound_vdw_tip-ap	5_caprieval	100	0	0	0	0
5T4Z	run_bound_vdw_tip-ap	5_caprieval	200	1	1	1	1
5T4Z	run_bound_vdw_ti-aa	2_caprieval	1	0	0	0	0
5T4Z	run_bound_vdw_ti-aa	2_caprieval	5	0	0	0	0
5T4Z	run_bound_vdw_ti-aa	2_caprieval	10	0	0	0	0
5T4Z	run_bound_vdw_ti-aa	2_caprieval	50	0	0	0	0
5T4Z	run_bound_vdw_ti-aa	2_caprieval	100	0	0	0	0
5T4Z	run_bound_vdw_ti-aa	2_caprieval	200	0	0	0	0
5T4Z	run_bound_vdw_ti-aa	5_caprieval	1	0	0	0	0
5T4Z	run_bound_vdw_ti-aa	5_caprieval	5	0	0	0	0
5T4Z	run_bound_vdw_ti-aa	5_caprieval	10	0	0	0	0
5T4Z	run_bound_vdw_ti-aa	5_caprieval	50	0	0	0	0
5T4Z	run_bound_vdw_ti-aa	5_caprieval	100	0	0	0	0
5T4Z	run_bound_vdw_ti-aa	5_caprieval	200	0	0	0	0
1S3K	run_bound_default_ti-aa	2_caprieval	1	1	1	1	1
1S3K	run_bound_default_ti-aa	2_caprieval	5	1	1	1	1
1S3K	run_bound_default_ti-aa	2_caprieval	10	1	1	1	1
1S3K	run_bound_default_ti-aa	2_caprieval	50	1	1	1	1
1S3K	run_bound_default_ti-aa	2_caprieval	100	1	1	1	1
1S3K	run_bound_default_ti-aa	2_caprieval	200	1	1	1	1
1S3K	run_bound_default_ti-aa	5_caprieval	1	1	1	1	1
1S3K	run_bound_default_ti-aa	5_caprieval	5	1	1	1	1
1S3K	run_bound_default_ti-aa	5_caprieval	10	1	1	1	1
1S3K	run_bound_default_ti-aa	5_caprieval	50	1	1	1	1
1S3K	run_bound_default_ti-aa	5_caprieval	100	1	1	1	1
1S3K	run_bound_default_ti-aa	5_caprieval	200	1	1	1	1
1S3K	run_bound_vdw_tip-ap	5_caprieval	1	1	1	1	1
1S3K	run_bound_vdw_tip-ap	5_caprieval	5	1	1	1	1
1S3K	run_bound_vdw_tip-ap	5_caprieval	10	1	1	1	1
1S3K	run_bound_vdw_tip-ap	5_caprieval	50	1	1	1	1
1S3K	run_bound_vdw_tip-ap	5_caprieval	100	1	1	1	1
1S3K	run_bound_vdw_tip-ap	5_caprieval	200	1	1	1	1
1S3K	run_bound_vdw_tip-ap	2_caprieval	1	1	1	1	1
1S3K	run_bound_vdw_tip-ap	2_caprieval	5	1	1	1	1
1S3K	run_bound_vdw_tip-ap	2_caprieval	10	1	1	1	1
1S3K	run_bound_vdw_tip-ap	2_caprieval	50	1	1	1	1
1S3K	run_bound_vdw_tip-ap	2_caprieval	100	1	1	1	1
1S3K	run_bound_vdw_tip-ap	2_caprieval	200	1	1	1	1
1S3K	run_bound_vdw_ti-aa	5_caprieval	1	1	1	1	1
1S3K	run_bound_vdw_ti-aa	5_caprieval	5	1	1	1	1
1S3K	run_bound_vdw_ti-aa	5_caprieval	10	1	1	1	1
1S3K	run_bound_vdw_ti-aa	5_caprieval	50	1	1	1	1
1S3K	run_bound_vdw_ti-aa	5_caprieval	100	1	1	1	1
1S3K	run_bound_vdw_ti-aa	5_caprieval	200	1	1	1	1
1S3K	run_bound_vdw_ti-aa	2_caprieval	1	1	1	1	1
1S3K	run_bound_vdw_ti-aa	2_caprieval	5	1	1	1	1
1S3K	run_bound_vdw_ti-aa	2_caprieval	10	1	1	1	1
1S3K	run_bound_vdw_ti-aa	2_caprieval	50	1	1	1	1
1S3K	run_bound_vdw_ti-aa	2_caprieval	100	1	1	1	1
1S3K	run_bound_vdw_ti-aa	2_caprieval	200	1	1	1	1
5HZA	run_bound_default_ti-aa	5_caprieval	1	0	0	0	0
5HZA	run_bound_default_ti-aa	5_caprieval	5	0	0	0	0
5HZA	run_bound_default_ti-aa	5_caprieval	10	0	0	0	0
5HZA	run_bound_default_ti-aa	5_caprieval	50	0	0	0	0
5HZA	run_bound_default_ti-aa	5_caprieval	100	0	0	0	0
5HZA	run_bound_default_ti-aa	5_caprieval	200	0	0	0	0
5HZA	run_bound_default_ti-aa	2_caprieval	1	0	0	0	0
5HZA	run_bound_default_ti-aa	2_caprieval	5	0	0	0	0
5HZA	run_bound_default_ti-aa	2_caprieval	10	0	0	0	0
5HZA	run_bound_default_ti-aa	2_caprieval	50	0	0	0	0
5HZA	run_bound_default_ti-aa	2_caprieval	100	0	0	0	0
5HZA	run_bound_default_ti-aa	2_caprieval	200	0	0	0	0
5HZA	run_bound_vdw_tip-ap	2_caprieval	1	0	0	0	0
5HZA	run_bound_vdw_tip-ap	2_caprieval	5	0	0	0	0
5HZA	run_bound_vdw_tip-ap	2_caprieval	10	0	0	0	0
5HZA	run_bound_vdw_tip-ap	2_caprieval	50	0	0	0	1
5HZA	run_bound_vdw_tip-ap	2_caprieval	100	0	0	0	1
5HZA	run_bound_vdw_tip-ap	2_caprieval	200	0	0	0	1
5HZA	run_bound_vdw_tip-ap	5_caprieval	1	0	0	0	0
5HZA	run_bound_vdw_tip-ap	5_caprieval	5	0	0	0	0
5HZA	run_bound_vdw_tip-ap	5_caprieval	10	0	0	0	0
5HZA	run_bound_vdw_tip-ap	5_caprieval	50	0	0	0	1
5HZA	run_bound_vdw_tip-ap	5_caprieval	100	0	0	0	1
5HZA	run_bound_vdw_tip-ap	5_caprieval	200	0	0	0	1
5HZA	run_bound_vdw_ti-aa	2_caprieval	1	0	0	0	0
5HZA	run_bound_vdw_ti-aa	2_caprieval	5	0	0	0	0
5HZA	run_bound_vdw_ti-aa	2_caprieval	10	0	0	0	0
5HZA	run_bound_vdw_ti-aa	2_caprieval	50	0	0	0	1
5HZA	run_bound_vdw_ti-aa	2_caprieval	100	0	0	0	1
5HZA	run_bound_vdw_ti-aa	2_caprieval	200	0	0	0	1
5HZA	run_bound_vdw_ti-aa	5_caprieval	1	0	0	0	0
5HZA	run_bound_vdw_ti-aa	5_caprieval	5	0	0	0	0
5HZA	run_bound_vdw_ti-aa	5_caprieval	10	0	0	0	0
5HZA	run_bound_vdw_ti-aa	5_caprieval	50	0	0	0	1
5HZA	run_bound_vdw_ti-aa	5_caprieval	100	0	0	0	1
5HZA	run_bound_vdw_ti-aa	5_caprieval	200	0	0	0	1
2I74	run_bound_default_ti-aa	2_caprieval	1	0	0	0	0
2I74	run_bound_default_ti-aa	2_caprieval	5	0	0	0	0
2I74	run_bound_default_ti-aa	2_caprieval	10	0	0	0	0
2I74	run_bound_default_ti-aa	2_caprieval	50	0	0	0	0
2I74	run_bound_default_ti-aa	2_caprieval	100	0	0	0	1
2I74	run_bound_default_ti-aa	2_caprieval	200	1	1	1	1
2I74	run_bound_default_ti-aa	5_caprieval	1	0	0	0	0
2I74	run_bound_default_ti-aa	5_caprieval	5	0	0	0	0
2I74	run_bound_default_ti-aa	5_caprieval	10	0	0	0	0
2I74	run_bound_default_ti-aa	5_caprieval	50	0	0	0	0
2I74	run_bound_default_ti-aa	5_caprieval	100	0	0	0	1
2I74	run_bound_default_ti-aa	5_caprieval	200	1	1	1	1
2I74	run_bound_vdw_tip-ap	2_caprieval	1	0	0	0	0
2I74	run_bound_vdw_tip-ap	2_caprieval	5	0	0	0	0
2I74	run_bound_vdw_tip-ap	2_caprieval	10	1	1	1	1
2I74	run_bound_vdw_tip-ap	2_caprieval	50	1	1	1	1
2I74	run_bound_vdw_tip-ap	2_caprieval	100	1	1	1	1
2I74	run_bound_vdw_tip-ap	2_caprieval	200	1	1	1	1
2I74	run_bound_vdw_tip-ap	5_caprieval	1	0	0	0	0
